Doctor's Actions, pt_Trust, pt_Dist, pt_Aggr, pt_Talk, dialStatus
6, 40.0, 95.0, 74.0, 50.0, R
7, 40.0, 100.0, 74.0, 50.0, DU
8, 40.0, 100.0, 74.0, 50.0, N
9, 35.0, 100.0, 78.5, 50.0, DU
10, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, DU
8, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, N
6, 35.0, 95.0, 74.0, 50.0, DU
7, 30.0, 100.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, END
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, DU
6, 35.0, 95.0, 75.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, R
6, 40.0, 95.0, 74.0, 50.0, DU
7, 40.0, 100.0, 74.0, 50.0, N
8, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, N
5, 35.0, 87.5, 74.0, 50.0, Q
6, 30.0, 95.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, DU
8, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, R
3, 35.0, 72.5, 72.5, 50.0, N
4, 35.0, 80.0, 77.0, 50.0, DU
5, 35.0, 87.5, 81.5, 50.0, N
6, 35.0, 95.0, 81.5, 50.0, DU
7, 35.0, 100.0, 81.5, 50.0, END
8, 30.0, 100.0, 86.0, 50.0, DU
9, 25.0, 100.0, 90.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, N
5, 35.0, 87.5, 74.0, 50.0, DU
6, 30.0, 95.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, R
3, 45.0, 72.5, 66.5, 50.0, DU
4, 45.0, 80.0, 71.0, 50.0, END
5, 45.0, 87.5, 71.0, 50.0, N
6, 40.0, 95.0, 75.5, 50.0, DU
7, 35.0, 100.0, 80.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, END
5, 40.0, 87.5, 66.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, Q
4, 40.0, 80.0, 74.0, 50.0, DU
5, 40.0, 87.5, 78.5, 50.0, END
6, 40.0, 95.0, 78.5, 50.0, N
7, 35.0, 100.0, 83.0, 50.0, DU
8, 30.0, 100.0, 87.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, R
4, 40.0, 80.0, 74.0, 50.0, DU
5, 40.0, 87.5, 78.5, 50.0, N
6, 40.0, 95.0, 78.5, 50.0, DU
7, 40.0, 100.0, 78.5, 50.0, END
8, 35.0, 100.0, 83.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, N
5, 40.0, 87.5, 66.5, 50.0, DU
6, 35.0, 95.0, 71.0, 50.0, R
7, 30.0, 100.0, 75.5, 50.0, DU
8, 25.0, 100.0, 80.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, Q
5, 40.0, 87.5, 69.5, 50.0, DU
6, 40.0, 95.0, 69.5, 50.0, END
7, 35.0, 100.0, 74.0, 50.0, DU
8, 30.0, 100.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, DU
8, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, R
3, 45.0, 72.5, 66.5, 50.0, DU
4, 45.0, 80.0, 71.0, 50.0, R
5, 45.0, 87.5, 75.5, 50.0, N
6, 45.0, 95.0, 75.5, 50.0, DU
7, 45.0, 100.0, 75.5, 50.0, END
8, 40.0, 100.0, 80.0, 50.0, DU
9, 35.0, 100.0, 84.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, DU
8, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, N
4, 40.0, 80.0, 66.5, 50.0, Q
5, 35.0, 87.5, 71.0, 50.0, DU
6, 30.0, 95.0, 75.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, DU
8, 30.0, 100.0, 83.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, R
4, 45.0, 80.0, 62.0, 50.0, END
5, 40.0, 87.5, 66.5, 50.0, DU
6, 35.0, 95.0, 71.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, Q
3, 35.0, 72.5, 72.5, 50.0, R
4, 30.0, 80.0, 80.0, 50.0, DU
5, 25.0, 87.5, 87.5, 50.0, R
6, 20.0, 95.0, 95.0, 50.0, Q
7, 15.0, 100.0, 100.0, 50.0, DU
8, 10.0, 100.0, 100.0, 50.0, END
9, 10.0, 100.0, 100.0, 50.0, DU
10, 10.0, 100.0, 100.0, 50.0, Q
11, 10.0, 100.0, 100.0, 50.0, DU
12, 10.0, 100.0, 100.0, 50.0, END
13, 10.0, 100.0, 100.0, 50.0, DU
14, 10.0, 100.0, 100.0, 50.0, END
15, 5.0, 100.0, 100.0, 50.0, DU
16, 0.0, 100.0, 100.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, N
6, 35.0, 95.0, 78.5, 50.0, DU
7, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, R
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, N
6, 35.0, 95.0, 78.5, 50.0, DU
7, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, R
6, 40.0, 95.0, 74.0, 50.0, DU
7, 40.0, 100.0, 74.0, 50.0, END
8, 35.0, 100.0, 78.5, 50.0, DU
9, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, R
3, 35.0, 72.5, 72.5, 50.0, DU
4, 30.0, 80.0, 80.0, 50.0, N
5, 30.0, 87.5, 84.5, 50.0, N
6, 30.0, 95.0, 84.5, 50.0, DU
7, 30.0, 100.0, 84.5, 50.0, END
8, 25.0, 100.0, 89.0, 50.0, DU
9, 20.0, 100.0, 93.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, R
3, 45.0, 72.5, 66.5, 50.0, DU
4, 45.0, 80.0, 71.0, 50.0, Q
5, 45.0, 87.5, 75.5, 50.0, N
6, 45.0, 95.0, 75.5, 50.0, DU
7, 45.0, 100.0, 75.5, 50.0, END
8, 40.0, 100.0, 80.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, END
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, DU
6, 35.0, 95.0, 75.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, R
3, 35.0, 72.5, 72.5, 50.0, DU
4, 30.0, 80.0, 80.0, 50.0, N
5, 30.0, 87.5, 84.5, 50.0, N
6, 30.0, 95.0, 84.5, 50.0, DU
7, 30.0, 100.0, 84.5, 50.0, END
8, 25.0, 100.0, 89.0, 50.0, DU
9, 20.0, 100.0, 93.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, END
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, DU
6, 35.0, 95.0, 75.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, END
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, DU
6, 35.0, 95.0, 75.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, END
6, 35.0, 95.0, 74.0, 50.0, Q
7, 30.0, 100.0, 78.5, 50.0, DU
8, 25.0, 100.0, 83.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, Q
8, 30.0, 100.0, 83.0, 50.0, DU
9, 25.0, 100.0, 87.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, N
5, 40.0, 87.5, 66.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, N
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, R
6, 40.0, 95.0, 74.0, 50.0, DU
7, 40.0, 100.0, 74.0, 50.0, END
8, 35.0, 100.0, 78.5, 50.0, DU
9, 30.0, 100.0, 83.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, Q
2, 40.0, 65.0, 65.0, 50.0, DU
3, 35.0, 72.5, 72.5, 50.0, END
4, 35.0, 80.0, 77.0, 50.0, DU
5, 35.0, 87.5, 81.5, 50.0, END
6, 35.0, 95.0, 81.5, 50.0, N
7, 30.0, 100.0, 86.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, Q
6, 40.0, 95.0, 69.5, 50.0, N
7, 35.0, 100.0, 74.0, 50.0, DU
8, 30.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, END
5, 40.0, 87.5, 66.5, 50.0, DU
6, 35.0, 95.0, 71.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, N
6, 35.0, 95.0, 74.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, N
6, 35.0, 95.0, 74.0, 50.0, DU
7, 30.0, 100.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, Q
3, 45.0, 72.5, 66.5, 50.0, DU
4, 45.0, 80.0, 71.0, 50.0, N
5, 45.0, 87.5, 71.0, 50.0, R
6, 45.0, 95.0, 71.0, 50.0, DU
7, 45.0, 100.0, 71.0, 50.0, N
8, 40.0, 100.0, 75.5, 50.0, DU
9, 35.0, 100.0, 80.0, 50.0, R
10, 30.0, 100.0, 84.5, 50.0, DU
11, 25.0, 100.0, 89.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, N
5, 40.0, 87.5, 66.5, 50.0, R
6, 35.0, 95.0, 71.0, 50.0, DU
7, 30.0, 100.0, 75.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, N
5, 35.0, 87.5, 74.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, R
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, Q
3, 45.0, 72.5, 66.5, 50.0, DU
4, 45.0, 80.0, 71.0, 50.0, END
5, 45.0, 87.5, 71.0, 50.0, R
6, 45.0, 95.0, 71.0, 50.0, DU
7, 45.0, 100.0, 71.0, 50.0, END
8, 40.0, 100.0, 75.5, 50.0, DU
9, 35.0, 100.0, 80.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, N
5, 40.0, 87.5, 66.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, END
6, 35.0, 95.0, 74.0, 50.0, DU
7, 30.0, 100.0, 78.5, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, N
4, 45.0, 80.0, 66.5, 50.0, N
5, 40.0, 87.5, 71.0, 50.0, R
6, 35.0, 95.0, 75.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, Q
2, 40.0, 65.0, 65.0, 50.0, DU
3, 35.0, 72.5, 72.5, 50.0, N
4, 35.0, 80.0, 77.0, 50.0, DU
5, 35.0, 87.5, 81.5, 50.0, Q
6, 35.0, 95.0, 86.0, 50.0, DU
7, 35.0, 100.0, 90.5, 50.0, END
8, 35.0, 100.0, 90.5, 50.0, DU
9, 35.0, 100.0, 90.5, 50.0, N
10, 30.0, 100.0, 95.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, END
6, 35.0, 95.0, 74.0, 50.0, DU
7, 30.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, N
4, 40.0, 80.0, 66.5, 50.0, DU
5, 35.0, 87.5, 71.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, N
5, 40.0, 87.5, 74.0, 50.0, DU
6, 40.0, 95.0, 74.0, 50.0, END
7, 35.0, 100.0, 78.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, N
5, 40.0, 87.5, 66.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, N
4, 40.0, 80.0, 66.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, Q
2, 40.0, 65.0, 65.0, 50.0, DU
3, 35.0, 72.5, 72.5, 50.0, N
4, 35.0, 80.0, 77.0, 50.0, DU
5, 35.0, 87.5, 81.5, 50.0, R
6, 35.0, 95.0, 86.0, 50.0, END
7, 35.0, 100.0, 86.0, 50.0, N
8, 30.0, 100.0, 90.5, 50.0, DU
9, 25.0, 100.0, 95.0, 50.0, END
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, N
3, 40.0, 72.5, 69.5, 50.0, DU
4, 40.0, 80.0, 74.0, 50.0, END
5, 40.0, 87.5, 74.0, 50.0, N
6, 35.0, 95.0, 78.5, 50.0, R
7, 30.0, 100.0, 83.0, 50.0, DU
8, 25.0, 100.0, 87.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, DU
3, 45.0, 72.5, 66.5, 50.0, Q
4, 45.0, 80.0, 71.0, 50.0, DU
5, 45.0, 87.5, 75.5, 50.0, END
6, 45.0, 95.0, 75.5, 50.0, N
7, 40.0, 100.0, 80.0, 50.0, DU
8, 35.0, 100.0, 84.5, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, N
2, 45.0, 65.0, 62.0, 50.0, N
3, 45.0, 72.5, 62.0, 50.0, DU
4, 45.0, 80.0, 62.0, 50.0, END
5, 40.0, 87.5, 66.5, 50.0, DU
6, 35.0, 95.0, 71.0, 50.0, N
1, 45.0, 57.5, 57.5, 50.0, DU
2, 40.0, 65.0, 65.0, 50.0, END
3, 40.0, 72.5, 69.5, 50.0, N
4, 40.0, 80.0, 69.5, 50.0, DU
5, 40.0, 87.5, 69.5, 50.0, N
